Unnamed: 0,batting_team,bowling_team,city,current_score,balls_left,wickets_left,crr,last_five,runs_x
31958,India,England,Colombo,132,19,7,7.841584158415841,42.0,170
17884,India,Australia,Durban,149,17,7,8.679611650485437,61.0,188
7404,Australia,India,Sydney,84,49,7,7.098591549295775,31.0,164
38387,New Zealand,West Indies,Auckland,59,77,8,8.232558139534884,34.0,189
33517,India,South Africa,Colombo,61,65,7,6.654545454545454,32.0,152
34832,West Indies,New Zealand,Lauderhill,85,53,9,7.611940298507463,42.0,177
42324,South Africa,West Indies,Durban,157,15,9,8.971428571428572,46.0,195
26153,Pakistan,Australia,St Lucia,103,43,8,8.025974025974026,40.0,191
3104,Pakistan,West Indies,Trinidad,132,6,3,6.947368421052632,35.0,137
14366,Sri Lanka,England,Southampton,91,55,6,8.4,33.0,163
22797,South Africa,England,Centurion,114,67,10,12.90566037735849,85.0,241
36892,India,Pakistan,Bangalore,102,39,8,7.555555555555555,42.0,133
31307,India,Afghanistan,Colombo,75,48,7,6.25,31.0,159
15527,West Indies,South Africa,Johannesburg,188,9,5,10.16216216216216,36.0,205
12764,Sri Lanka,Pakistan,Lahore,95,35,6,6.705882352941177,25.0,147
5265,India,South Africa,Cape Town,58,82,9,9.157894736842104,44.0,172
19262,Australia,South Africa,Johannesburg,136,14,4,7.69811320754717,50.0,166
31639,West Indies,Australia,Colombo,47,89,9,9.096774193548388,42.0,191
39600,South Africa,New Zealand,Chittagong,35,88,8,6.5625,34.0,170
2317,England,New Zealand,Hamilton,116,49,8,9.80281690140845,59.0,194
47772,Bangladesh,Australia,Bangalore,62,63,7,6.526315789473684,40.0,156
39476,West Indies,India,Mirpur,30,83,10,4.864864864864865,27.0,129
49052,Sri Lanka,South Africa,Delhi,109,15,2,6.228571428571429,24.0,120
26657,New Zealand,Australia,Christchurch,166,16,4,9.576923076923077,65.0,214
15900,India,Pakistan,Durban,138,6,3,7.263157894736842,48.0,141
42154,Pakistan,Australia,Dubai,68,30,3,4.533333333333333,22.0,96
303,New Zealand,Bangladesh,Mount Maunganui,73,68,7,8.423076923076923,33.0,195
21194,England,India,London,72,59,9,7.081967213114754,38.0,153
26727,Pakistan,England,Cardiff,55,69,8,6.470588235294118,30.0,126
25015,New Zealand,Pakistan,Barbados,61,61,6,6.203389830508475,21.0,133
14755,Australia,England,Sydney,152,38,6,11.121951219512194,49.0,221
13980,South Africa,England,Cape Town,62,68,8,7.153846153846154,37.0,191
15114,South Africa,India,Johannesburg,76,42,5,5.846153846153846,35.0,126
24141,Australia,Pakistan,St Lucia,73,65,8,7.963636363636364,36.0,191
38928,New Zealand,Sri Lanka,Pallekele,99,27,5,6.387096774193548,36.0,142
34414,West Indies,Australia,Barbados,47,90,10,9.4,42.0,160
22177,New Zealand,West Indies,Auckland,71,63,7,7.473684210526316,41.0,155
2559,West Indies,Pakistan,Barbados,49,54,4,4.454545454545454,14.0,111
3671,Sri Lanka,India,Colombo,134,21,4,8.121212121212121,33.0,170
34823,West Indies,New Zealand,Lauderhill,76,61,9,7.728813559322034,42.0,177
38140,Sri Lanka,Pakistan,Dubai,47,73,8,6.0,29.0,145
1968,England,Australia,Melbourne,109,17,6,6.349514563106796,36.0,137
39507,West Indies,India,Mirpur,51,52,9,4.5,20.0,129
24665,South Africa,New Zealand,Barbados,98,38,7,7.170731707317073,39.0,170
36914,India,Pakistan,Bangalore,118,20,5,7.08,31.0,133
10718,New Zealand,England,Wellington,97,56,6,9.09375,46.0,176
30363,India,England,Kolkata,106,6,2,5.578947368421052,23.0,120
11816,England,Australia,Southampton,129,15,4,7.371428571428571,29.0,162
40658,Sri Lanka,New Zealand,Chittagong,81,37,6,5.855421686746988,31.0,119
29925,South Africa,New Zealand,Wellington,45,77,7,6.27906976744186,34.0,147
36763,West Indies,Bangladesh,Mirpur,96,46,7,7.783783783783784,42.0,197
33213,West Indies,New Zealand,Pallekele,139,4,1,7.189655172413793,33.0,139
19752,England,West Indies,Trinidad,115,18,3,6.764705882352941,23.0,121
41899,South Africa,West Indies,Cape Town,117,31,7,7.887640449438202,38.0,165
38584,West Indies,New Zealand,Wellington,154,4,5,7.9655172413793105,54.0,159
17709,New Zealand,Pakistan,Cape Town,55,69,9,6.470588235294118,26.0,143
15468,West Indies,South Africa,Johannesburg,97,62,10,10.03448275862069,51.0,205
6915,Sri Lanka,South Africa,Cape Town,82,40,5,6.15,24.0,134
9603,England,South Africa,Durban,103,49,7,8.704225352112676,34.0,204
48691,England,Sri Lanka,Delhi,162,4,6,8.379310344827585,63.0,171
22330,New Zealand,West Indies,Hamilton,146,36,7,10.428571428571429,45.0,191
8990,Pakistan,New Zealand,Dubai,36,81,9,5.538461538461538,34.0,166
40605,Sri Lanka,New Zealand,Chittagong,35,88,8,6.5625,29.0,119
20005,India,Bangladesh,Nottingham,157,11,7,8.642201834862385,52.0,180
38011,Pakistan,South Africa,Dubai,25,75,6,3.333333333333333,16.0,98
24178,Australia,Pakistan,St Lucia,142,28,8,9.26086956521739,54.0,191
24922,Sri Lanka,West Indies,Barbados,135,26,9,8.617021276595745,40.0,195
27667,Australia,England,Adelaide,157,0,6,7.785123966942149,41.0,157
38171,Sri Lanka,Pakistan,Dubai,82,43,7,6.3896103896103895,34.0,145
34587,South Africa,India,Johannesburg,116,42,9,8.923076923076923,42.0,219
29693,Australia,India,Sydney,74,66,9,8.222222222222221,35.0,171
45759,Sri Lanka,New Zealand,Auckland,75,42,4,5.769230769230769,32.0,142
14948,Sri Lanka,New Zealand,Auckland,28,92,7,6.0,28.0,115
43662,South Africa,Bangladesh,Mirpur,116,39,7,8.592592592592593,42.0,169
11506,West Indies,India,Lauderhill,35,76,5,4.7727272727272725,17.0,95
29339,Australia,South Africa,Johannesburg,75,47,6,6.164383561643835,42.0,147
7920,Pakistan,England,Cardiff,123,35,8,8.68235294117647,49.0,173
40108,Bangladesh,India,Mirpur,30,80,7,4.5,15.0,138
1646,West Indies,Pakistan,Abu Dhabi,22,86,7,3.882352941176471,17.0,103
25776,India,Sri Lanka,St Lucia,107,45,8,8.56,37.0,163
30342,India,England,Kolkata,89,27,4,5.741935483870968,23.0,120
19059,Australia,England,Manchester,136,7,6,7.221238938053097,52.0,145
9357,Sri Lanka,Australia,Melbourne,41,84,8,6.833333333333333,38.0,142
11537,West Indies,India,Lauderhill,56,45,5,4.48,20.0,95
3942,Pakistan,New Zealand,Wellington,44,53,4,3.9402985074626864,17.0,105
12879,Bangladesh,Pakistan,Lahore,86,46,9,6.972972972972973,36.0,141
48015,England,Afghanistan,Delhi,57,65,5,6.218181818181818,25.0,142
2584,West Indies,Pakistan,Barbados,67,29,4,4.417582417582418,23.0,111
39011,Afghanistan,Bangladesh,Mirpur,47,67,6,5.320754716981132,30.0,72
11332,India,New Zealand,Wellington,159,4,2,8.224137931034482,51.0,165
32931,South Africa,Australia,Colombo,91,32,5,6.204545454545454,28.0,146
37705,England,West Indies,Barbados,58,90,10,11.6,58.0,165
38556,West Indies,New Zealand,Wellington,101,30,6,6.733333333333333,35.0,159
36408,Australia,Sri Lanka,Sydney,53,66,7,5.888888888888889,28.0,137
12347,Pakistan,England,Manchester,62,75,8,8.266666666666667,44.0,190
29949,South Africa,New Zealand,Wellington,67,53,6,6.0,28.0,147
3948,Pakistan,New Zealand,Wellington,48,47,4,3.945205479452055,16.0,105
35785,New Zealand,England,Hamilton,58,83,10,9.405405405405403,48.0,192
19358,South Africa,Australia,Centurion,83,42,7,6.384615384615385,25.0,156
30537,West Indies,England,London,30,76,8,4.090909090909091,16.0,113
20882,India,West Indies,London,130,14,6,7.358490566037735,58.0,153
6767,Pakistan,South Africa,Centurion,83,61,8,8.440677966101696,37.0,168
9038,Pakistan,New Zealand,Dubai,108,33,9,7.448275862068965,43.0,166
45847,Pakistan,New Zealand,Auckland,54,78,8,7.714285714285714,47.0,171
908,India,England,Nagpur,56,75,9,7.466666666666667,41.0,144
47297,South Africa,England,Mumbai,127,57,8,12.095238095238097,50.0,229
34187,Pakistan,Bangladesh,Mirpur,61,71,9,7.469387755102041,35.0,135
40650,Sri Lanka,New Zealand,Chittagong,75,45,6,6.0,28.0,119
46853,New Zealand,India,Nagpur,110,7,4,5.84070796460177,32.0,126
45220,England,Pakistan,Dubai,42,87,9,7.636363636363637,39.0,172
8826,Pakistan,New Zealand,Abu Dhabi,138,2,4,7.016949152542373,38.0,148
2051,New Zealand,England,Wellington,92,56,9,8.625,47.0,196
1154,West Indies,India,Lauderhill,91,79,10,13.317073170731708,69.0,245
8557,Pakistan,Australia,Dubai,108,23,7,6.680412371134021,27.0,147
6206,Sri Lanka,Bangladesh,Colombo,110,24,5,6.875,47.0,159
32785,West Indies,Sri Lanka,Pallekele,55,55,8,5.076923076923077,35.0,129
12651,Sri Lanka,Pakistan,Lahore,145,21,6,8.787878787878787,43.0,182
12966,Bangladesh,Pakistan,Lahore,34,81,8,5.230769230769231,29.0,136
12864,Bangladesh,Pakistan,Lahore,62,60,10,6.2,29.0,141
37517,West Indies,England,Barbados,111,36,8,7.928571428571429,42.0,170
18102,India,Australia,Melbourne,50,47,4,4.109589041095891,15.0,74
10336,India,Bangladesh,Nagpur,57,69,8,6.705882352941177,33.0,174
36097,Australia,Pakistan,Dubai,81,16,2,4.673076923076923,23.0,89
16236,New Zealand,India,Johannesburg,101,39,5,7.481481481481482,32.0,190
35476,New Zealand,South Africa,Durban,64,34,2,4.465116279069767,23.0,86
20633,England,South Africa,Nottingham,101,9,2,5.45945945945946,19.0,111
23055,Bangladesh,West Indies,St Kitts,68,51,3,5.913043478260869,23.0,118
23273,New Zealand,Sri Lanka,Colombo,44,81,8,6.769230769230769,32.0,141
13625,Pakistan,New Zealand,Auckland,51,54,5,4.636363636363637,22.0,153
46771,New Zealand,India,Nagpur,33,84,8,5.5,20.0,126
4921,Pakistan,Sri Lanka,Lahore,87,52,9,7.676470588235294,38.0,180
18580,West Indies,South Africa,Johannesburg,58,46,6,4.702702702702703,18.0,131
27455,England,Pakistan,Dubai,35,87,9,6.363636363636363,33.0,148
47666,Sri Lanka,West Indies,Bangalore,65,44,5,5.131578947368421,18.0,122
19265,Australia,South Africa,Johannesburg,146,11,4,8.036697247706423,58.0,166
1552,Pakistan,West Indies,Dubai,79,57,8,7.523809523809524,40.0,160
1907,England,Australia,Melbourne,50,75,7,6.666666666666667,33.0,137
23942,Pakistan,Bangladesh,St Lucia,147,19,9,8.732673267326733,47.0,172
22310,New Zealand,West Indies,Hamilton,122,54,10,11.090909090909092,66.0,191
8328,New Zealand,Sri Lanka,Auckland,159,8,3,8.517857142857142,63.0,179
22149,New Zealand,West Indies,Auckland,37,89,9,7.161290322580645,32.0,155
31040,England,Pakistan,Abu Dhabi,62,63,8,6.526315789473684,33.0,129
42896,Australia,South Africa,Adelaide,56,65,7,6.109090909090909,18.0,144
30368,India,England,Kolkata,114,2,2,5.796610169491525,27.0,120
2174,New Zealand,Australia,Auckland,109,62,10,11.275862068965518,57.0,243
24640,South Africa,New Zealand,Barbados,63,63,8,6.631578947368421,25.0,170
2766,Bangladesh,Sri Lanka,Colombo,45,93,9,10.0,45.0,155
14020,South Africa,England,Cape Town,113,28,7,7.369565217391305,47.0,191
21200,England,India,London,75,53,8,6.7164179104477615,31.0,153
12656,Sri Lanka,Pakistan,Lahore,153,16,5,8.826923076923077,45.0,182
33583,India,South Africa,Colombo,152,0,4,7.6,43.0,152
39790,West Indies,Bangladesh,Mirpur,128,22,8,7.836734693877551,37.0,171
35121,India,England,Mumbai,153,15,5,8.742857142857142,58.0,177
33528,India,South Africa,Colombo,71,54,6,6.454545454545454,35.0,152
38816,New Zealand,Bangladesh,Mirpur,169,18,8,9.941176470588236,50.0,204
6314,Bangladesh,India,Colombo,98,40,6,7.35,37.0,166
9949,Australia,South Africa,Cape Town,71,87,10,12.909090909090908,63.0,193
6080,India,Bangladesh,Colombo,124,26,9,7.914893617021277,52.0,176
3534,Afghanistan,West Indies,St Kitts,96,34,7,6.697674418604652,36.0,146
22946,Australia,Pakistan,Dubai,87,40,4,6.525,23.0,108
2838,Bangladesh,Sri Lanka,Colombo,123,24,5,7.6875,39.0,155
33910,West Indies,Sri Lanka,Colombo,61,45,8,4.88,42.0,137
5206,India,South Africa,Centurion,145,19,6,8.613861386138614,49.0,188
37102,South Africa,Sri Lanka,Colombo,25,81,7,3.8461538461538463,18.0,115
17104,New Zealand,South Africa,Durban,91,44,6,7.184210526315789,25.0,153
32221,New Zealand,Sri Lanka,Pallekele,163,8,5,8.732142857142858,54.0,174
24678,South Africa,New Zealand,Barbados,117,25,7,7.389473684210526,48.0,170
22966,Australia,Pakistan,Dubai,98,21,2,5.9393939393939394,18.0,108
8984,Pakistan,New Zealand,Dubai,29,87,9,5.2727272727272725,29.0,166
45399,Sri Lanka,England,Southampton,105,36,5,7.5,30.0,140
20949,South Africa,West Indies,London,75,68,9,8.653846153846153,44.0,183
14395,Sri Lanka,England,Southampton,129,28,4,8.41304347826087,39.0,163
13507,New Zealand,West Indies,Mount Maunganui,164,29,8,10.813186813186814,77.0,238
1014,India,England,Bangalore,33,93,9,7.333333333333333,33.0,202
29508,Sri Lanka,Australia,Pallekele,178,6,7,9.36842105263158,68.0,198
30611,West Indies,England,London,110,2,5,5.593220338983051,46.0,113
45957,Pakistan,New Zealand,Hamilton,30,90,9,6.0,30.0,168
7891,Pakistan,England,Cardiff,76,62,8,7.862068965517241,45.0,173
33246,Sri Lanka,England,Pallekele,41,90,9,8.2,39.0,169
31298,India,Afghanistan,Colombo,70,57,7,6.666666666666667,36.0,159
33307,Sri Lanka,England,Pallekele,121,30,7,8.066666666666666,47.0,169
8033,New Zealand,India,Auckland,103,44,6,8.131578947368421,53.0,158
38834,New Zealand,Bangladesh,Mirpur,202,0,5,10.1,51.0,204
36931,India,Pakistan,Bangalore,129,3,1,6.615384615384615,23.0,133
28086,Pakistan,South Africa,Abu Dhabi,55,54,5,5.0,20.0,120
13735,Pakistan,New Zealand,Hamilton,58,66,6,6.444444444444445,31.0,163
21594,South Africa,India,Nottingham,98,32,7,6.681818181818182,36.0,130
13898,South Africa,England,Cape Town,130,27,7,8.387096774193548,40.0,179
34615,South Africa,India,Johannesburg,172,14,7,9.735849056603774,58.0,219
21717,Pakistan,South Africa,Nottingham,118,32,7,8.045454545454545,50.0,149
49245,India,West Indies,Mumbai,70,67,9,7.924528301886792,44.0,192
31073,England,Pakistan,Abu Dhabi,86,30,6,5.733333333333333,24.0,129
23207,Pakistan,Sri Lanka,Colombo,132,25,6,8.336842105263157,43.0,172
5924,Sri Lanka,India,Colombo,87,63,8,9.157894736842104,42.0,152
13881,South Africa,England,Cape Town,108,41,8,8.20253164556962,34.0,179
47811,Bangladesh,Australia,Bangalore,108,24,5,6.75,40.0,156
28954,West Indies,Pakistan,St Lucia,98,51,9,8.521739130434783,48.0,150
8771,Pakistan,New Zealand,Abu Dhabi,71,55,8,6.553846153846154,40.0,148
42945,Australia,South Africa,Adelaide,123,18,6,7.235294117647059,43.0,144
14983,Sri Lanka,New Zealand,Auckland,57,58,5,5.516129032258065,25.0,115
26989,Pakistan,New Zealand,Dubai,80,53,8,7.164179104477612,30.0,153
776,England,South Africa,Cardiff,47,83,9,7.621621621621622,43.0,181
33090,Pakistan,India,Colombo,128,2,0,6.508474576271187,27.0,128
44768,India,Australia,Adelaide,100,45,8,8.0,39.0,188
48450,South Africa,West Indies,Nagpur,122,0,2,6.1,31.0,122
31595,England,Afghanistan,Colombo,166,9,6,8.972972972972974,63.0,196
6223,Sri Lanka,Bangladesh,Colombo,148,7,4,7.8584070796460175,59.0,159
42792,New Zealand,Pakistan,Dubai,78,43,6,6.077922077922078,26.0,144
38876,New Zealand,Sri Lanka,Pallekele,45,79,8,6.585365853658536,37.0,142
13740,Pakistan,New Zealand,Hamilton,64,61,6,6.508474576271187,33.0,163
34292,West Indies,Australia,St Lucia,35,91,9,7.241379310344827,34.0,150
22099,India,New Zealand,Wellington,123,16,4,7.096153846153846,31.0,149
24578,Pakistan,England,Barbados,137,2,1,6.966101694915254,34.0,147
34315,West Indies,Australia,St Lucia,55,68,8,6.346153846153846,34.0,150
29974,South Africa,New Zealand,Wellington,102,28,5,6.652173913043479,41.0,147
15238,West Indies,England,London,130,40,7,9.75,46.0,208
46092,New Zealand,Pakistan,Wellington,61,81,9,9.384615384615383,43.0,196
4215,Pakistan,New Zealand,Mount Maunganui,121,29,7,7.978021978021978,46.0,181
9070,Pakistan,New Zealand,Dubai,164,2,7,8.338983050847459,53.0,166
22822,South Africa,England,Centurion,170,42,10,13.076923076923077,63.0,241
23231,Pakistan,Sri Lanka,Colombo,171,2,5,8.694915254237289,46.0,172
47334,South Africa,England,Mumbai,178,22,6,10.89795918367347,45.0,229
41558,Pakistan,South Africa,Cape Town,167,5,7,8.71304347826087,40.0,176
32172,New Zealand,Sri Lanka,Pallekele,87,55,9,8.03076923076923,46.0,174
9178,West Indies,India,Kolkata,81,17,3,4.718446601941747,26.0,109
16128,Bangladesh,South Africa,Cape Town,119,26,3,7.595744680851064,18.0,144
43692,South Africa,Bangladesh,Mirpur,142,9,6,7.675675675675675,26.0,169
8889,New Zealand,Pakistan,Dubai,68,61,7,6.915254237288136,22.0,153
14981,Sri Lanka,New Zealand,Auckland,55,60,5,5.5,25.0,115
49189,New Zealand,England,Delhi,152,2,3,7.728813559322034,36.0,153
24407,Australia,Bangladesh,Barbados,65,44,5,5.131578947368421,22.0,141
50370,Australia,Sri Lanka,Pallekele,249,4,8,12.879310344827584,81.0,263
14978,Sri Lanka,New Zealand,Auckland,53,63,5,5.578947368421052,25.0,115
13754,Pakistan,New Zealand,Hamilton,79,47,6,6.493150684931507,33.0,163
15604,West Indies,Bangladesh,Johannesburg,77,56,9,7.21875,44.0,164
6275,Bangladesh,India,Colombo,45,78,7,6.428571428571429,29.0,166
34998,India,Sri Lanka,Pallekele,142,12,7,7.888888888888889,36.0,155
29335,Australia,South Africa,Johannesburg,71,51,6,6.173913043478261,41.0,147
40780,Bangladesh,Australia,Mirpur,108,35,8,7.623529411764705,52.0,153
47154,Afghanistan,Sri Lanka,Kolkata,42,77,9,5.8604651162790695,34.0,153
8310,New Zealand,Sri Lanka,Auckland,108,23,4,6.680412371134021,46.0,179
13485,New Zealand,West Indies,Mount Maunganui,113,50,8,9.685714285714283,57.0,238
13602,Pakistan,New Zealand,Auckland,32,77,6,4.465116279069767,19.0,153
29933,South Africa,New Zealand,Wellington,52,69,7,6.117647058823529,28.0,147
29250,South Africa,Australia,Cape Town,132,11,7,7.26605504587156,51.0,146
2064,New Zealand,England,Wellington,112,44,9,8.842105263157896,53.0,196
38802,New Zealand,Bangladesh,Mirpur,147,30,8,9.8,61.0,204
33018,Pakistan,India,Colombo,47,72,7,5.875,19.0,128
36871,India,Pakistan,Bangalore,75,60,10,7.5,41.0,133
44166,Pakistan,Sri Lanka,Colombo,112,30,7,7.466666666666667,39.0,175
11132,India,New Zealand,Hamilton,78,76,10,10.636363636363637,60.0,179
6208,Sri Lanka,Bangladesh,Colombo,113,22,5,6.918367346938775,49.0,159
21209,England,India,London,85,44,8,6.7105263157894735,30.0,153
48508,New Zealand,Bangladesh,Kolkata,57,62,8,5.896551724137931,28.0,145
32078,Bangladesh,Pakistan,Pallekele,133,28,6,8.673913043478262,36.0,175
34592,South Africa,India,Johannesburg,130,37,9,9.397590361445785,52.0,219
26403,Bangladesh,New Zealand,Hamilton,59,42,4,4.538461538461538,16.0,78
19857,Australia,West Indies,London,109,33,6,7.517241379310345,49.0,169
26645,New Zealand,Australia,Christchurch,145,28,5,9.456521739130435,64.0,214
10218,India,Bangladesh,Delhi,61,65,8,6.654545454545454,38.0,148
3684,Sri Lanka,India,Colombo,149,8,3,7.982142857142857,36.0,170
35942,New Zealand,England,Wellington,84,48,7,7.0,45.0,139
21123,New Zealand,Pakistan,London,93,18,3,5.470588235294118,21.0,99
31552,England,Afghanistan,Colombo,83,49,8,7.014084507042254,29.0,196
10621,New Zealand,England,Christchurch,105,31,6,7.078651685393258,34.0,153
14859,New Zealand,Sri Lanka,Wellington,103,55,8,9.507692307692308,37.0,162
5696,Bangladesh,India,Colombo,98,32,6,6.681818181818182,27.0,139
13338,West Indies,New Zealand,Auckland,58,92,7,12.428571428571429,52.0,180
6045,India,Bangladesh,Colombo,70,61,9,7.11864406779661,32.0,176
8576,Pakistan,Australia,Dubai,136,5,4,7.095652173913043,36.0,147
1437,West Indies,Pakistan,Dubai,49,46,2,3.972972972972973,14.0,115
50076,Sri Lanka,Pakistan,Mirpur,46,81,10,7.076923076923077,38.0,150
16241,New Zealand,India,Johannesburg,109,34,5,7.604651162790698,38.0,190
8743,Pakistan,New Zealand,Abu Dhabi,31,82,8,4.894736842105263,24.0,148
31198,West Indies,Bangladesh,Mirpur,97,31,7,6.53932584269663,33.0,132
38308,Sri Lanka,Pakistan,Dubai,140,33,8,9.655172413793103,49.0,211
39723,West Indies,Bangladesh,Mirpur,34,88,10,6.375,24.0,171
1400,West Indies,Pakistan,Dubai,26,82,5,4.105263157894737,21.0,115
49850,Sri Lanka,India,Mirpur,42,64,7,4.5,25.0,138
29861,Australia,India,Melbourne,110,23,5,6.804123711340206,33.0,131
2649,Pakistan,West Indies,Trinidad,31,86,9,5.470588235294118,31.0,132
37654,England,West Indies,Barbados,121,20,6,7.26,46.0,152
38896,New Zealand,Sri Lanka,Pallekele,62,59,6,6.098360655737705,33.0,142
10360,India,Bangladesh,Nagpur,95,45,7,7.6,43.0,174
35348,Australia,England,Southampton,146,40,8,10.95,57.0,248
18503,New Zealand,South Africa,Johannesburg,128,0,3,6.4,40.0,129
34469,West Indies,Australia,Barbados,129,40,6,9.675,30.0,160
29978,South Africa,New Zealand,Wellington,110,24,5,6.875,44.0,147
33780,West Indies,Australia,Colombo,90,50,8,7.714285714285714,38.0,205
3832,New Zealand,West Indies,Mount Maunganui,157,41,9,11.924050632911392,63.0,243
